book_per_share,cash_per_share,cluster_id,current_ratio,debt_to_equity,div_payout_ratio,marketcap,operating_margin,pb,pe_forward,peg,profit_margin,ps_t12m,roa,roe,ticker
18.591,0.149,1,0.97,106.211,0.77989995,16520058880,0.15942,18.591,12.111888,1.55,0.065910004,1.3525844,0.05414,0.090450004,CAG
28.487,5.88,1,1.361,7.906,0,2102649344,0.087390006,28.487,12.774892,7.38,0.06522,2.2991583,0.01661,0.02917,NTCT
11.271,1.575,1,1.572,68.323,0.5226,2784677888,0.03953,11.271,12.179487,2.64,0.03075,0.43584886,0.054380003,0.18183,PDCO
57.146,0.569,1,0.902,44.889,1.0093,113244635136,0.4031,57.146,42.140892,-7.03,0.39203,16.573582,0.02321,0.05909,PLD
13.975,2.011,1,1.153,100.425,0,1680726528,0.121929996,13.975,23.318182,2.28,0.16184999,1.0701175,0.0185,0.023359999,KAR
6.024,4.407,1,2.98,147.875,0,331553984,0.10973,6.024,-17.043478,-0.82,0.02647,0.45878586,0.02224,0.02703,BHR
815.71,279.264,1,1.756,69.496,0.553,198931152896,0.082049996,815.71,20.59074,9.68,0.096379995,0.28194097,0.046529997,0.11514,FMX
43.725,43.593,1,0.884,47.203,0.24180001,6322223616,0.21545,43.725,8.006721,0.65,0.14849,1.4528773,0.01754,0.12448,SF
25.642,34.115,1,1.754,140.799,0,5551254016,0.11502,25.642,12.668177,1,0.07087,1.6196498,0.04973,0.20064,EEFT
10.159,27.094,1,6.95,141.805,0,33938572,-24.03611,10.159,-1.3342566,-0.02,0,13.467688,-0.41194,-2.89773,KALA
9.832,0.183,1,0.821,58.923,0.2978,550364032,0.29724002,9.832,9.272727,1.51,0.29638,0.5417075,0.12438,0.43534002,BRY
19.724,8.031,1,9.206,41.828,0,3074437888,-0.09019,19.724,-236.62962,-0.7,-0.10582,4.874683,-0.03155,-0.08055,FRPT
59.225,0.054,1,0.394,60.402,0,2112853760,0.50465,59.225,3.7241004,0.16,0.47719002,0.70106155,0.15335,0.51692003,CPE
42.213,49.87,1,1.875,201.681,0,968735232,0.05416,42.213,6.8017416,-0.86,-0.040689997,0.3382023,0.02029,-0.05432,NBR
0.621,0.695,1,0.751,344.509,0,54578496,-7.7973604,0.621,-4.3142858,0,0,10.7692375,-0.22811002,-1.0152401,ARMP
33.182,4.066,1,1.714,75.27,0,27440128000,0.080419995,33.182,16.739275,0.71,0.03679,1.513604,0.043270003,0.074310005,APTV
15.16,1.07,1,0.997,159.521,0.5714,18413426688,0.1719,15.16,18.124224,-18.36,0.09114,1.9720924,0.0275,0.083809994,CNP
22.784,23.26,1,0,0,0.2691,998450816,0.33652002,22.784,9.474789,0.97,0.24152,2.4121249,0.00819,0.095699996,BHLB
24.396,9.45,1,0,0,0.4595,1932476288,0.39581,24.396,10.92823,1.38,0.22077999,4.3649096,0.0074699996,0.05737,SBCF
19.22,1.253,1,2.785,47.386,0.23879999,6084093952,0.11873999,19.22,27.522902,1.11,0.09193,3.698987,0.042379998,0.09726,HXL
13.86,13.397,1,1.176,102.182,0,5824442368,0.093430005,13.86,15.888168,2.21,0.0692,1.1855165,0.08267,0.44737,TNET
2.673,1.122,1,1.356,26.843,0,363814016,-0.0058600004,2.673,20.542858,0.52,-0.01444,1.6337974,-0.0065499996,-0.052529998,OOMA
5.642,2.911,1,1.605,214.199,0,431601312,0.0173,5.642,-3.8144329,-1.66,0.18733999,0.36980313,0.00337,-0.11022,CNSL
96.597,555.006,1,0,0,0.2802,93813874688,0.27641,96.597,7.5770435,-1.18,0.21224001,1.3146749,0.0063899998,0.07606,C
78.223,1.537,1,0,128.092,0,608022400,0.04587,78.223,13.050616,1.29,0.01454,0.43260282,0.03141,0.0422,CRMT
22.136,2.033,1,1.152,133.807,0.4516,89618702336,0.22805999,22.136,21.539833,2.41,0.15236,4.2483387,0.08838,0.29107,MMC
4.897,12.531,1,1.16,151.113,0,4699041792,-0.15793,4.897,33.465,0.61,-0.19473,5.0766096,-0.06419,-0.50521,NEWR
25.22,4.577,1,3.515,24.517,0.24239999,1373214336,0.087139994,25.22,19.670103,1.07,0.073,1.1766038,0.04476,0.09166,MEI
18.215,1.367,1,2.981,13.105,0,719191808,-0.114829995,18.215,-21.391304,-1.03,-0.14396,1.3582495,-0.05511,-0.15248999,OFIX
1.482,0.328,1,3.802,11.475,0,137195008,-0.15884,1.482,-16.666668,0,-0.14819999,1.0414073,-0.0507,-0.09631,CTV
34.586,2.815,1,1.358,10.085,0,2223848192,0.03599,34.586,19.374092,2.92,0.026970001,0.698547,0.05582,0.15416001,MYRG
12.752,0.665,1,1.673,32.529,0.1667,502115744,0.04987,12.752,13.13077,-16.63,0.03314,0.858454,0.02401,0.05118,AVD
14.02,8.927,1,1.441,164.379,0,1806345344,0.04054,14.02,14.607288,0.98,0.00964,0.48544842,0.0365,0.060850002,ANF
14.284,1.72,1,0,0,0.4438,2061491968,0.63141996,14.284,9.079755,0.91,0.44676998,3.6968417,0.01474,0.12258001,CVBF
5.774,1.171,1,0.822,210.914,0,336153088,-0.049450003,5.774,7.333333,1.01,-0.2641,0.3544965,-0.01543,-0.45002,TWOU
52.494,1.049,1,2.368,64.526,0.349,27584460800,0.14307,52.494,26.784239,1.91,0.081429996,3.7158296,0.047519997,0.091730006,VMC
47.044,29.224,1,0,0,0.1279,2450286336,0.45286998,47.044,7.762637,1.01,0.33658,2.5355387,0.013099999,0.10391,ABCB
44.652,12.976,1,0,0,0.3044,901096704,0.36486998,44.652,10.787234,1.05,0.30821,3.0570521,0.0146200005,0.10548,RBCAA
17.559,0.458,1,1.289,96.974,0.4783,4196979200,0.08063,17.559,13.211539,-6.22,0.05128,0.57535094,0.03908,0.10781,MDU
1.595,3.488,1,1.457,235.58,0,3835586304,-0.31988,1.595,-80.87692,0,-0.33661997,7.8443766,-0.17041,-0.91656995,APPN
11.461,2.877,1,2.145,193.535,0,1445444096,0.014479999,11.461,14.394904,4.01,-0.00769,1.8275409,0.00396,-0.0083,SMTC
15.932,3.433,1,1.249,160.576,0,2426251008,0.07125,15.932,18.77016,1.01,0.048499998,1.4963354,0.02627,0.09368,AMRC
17.084,2.019,1,1.142,85.934,0.17899999,18791415808,0.26844,17.084,23.830936,1.98,0.18215999,4.98261,0.05129,0.14967,BRO
46.672,69.902,1,5.771,48.591,0.2,21210171392,0.19406,46.672,10.3292055,1.07,0.15227,1.9269712,0.02201,0.18043,RJF
12.166,7.55,1,4.468,8.087,0,245549264,-0.14922,12.166,-7.984962,0.02,-0.24364,0.6654127,-0.080010004,-0.28114,INGN
3.821,1.386,1,1.549,24.992,0.1041,23997790208,0.10381,3.821,8.916667,1.47,0.16981001,0.9439773,0.039979998,0.21912001,NOK
6.559,5.616,1,8.872,2.946,0,6134441984,-0.77057,6.559,-103.145164,-0.29,-0.73462,19.74877,-0.18808001,-0.32131,ITCI
16.707,3.783,1,3.811,81.397,0,2043980928,0.10268,16.707,9.29638,0.45,-0.015620001,3.0544882,0.025150001,-0.014149999,PCRX
14.49,1.348,1,1.441,63.873,1.0283,30477158400,0.117410004,14.49,14.753085,2.09,0.06656,2.226723,0.034,0.07843,GLW
20.331,52.31,1,0.913,557.648,0,17546340352,0.080520004,20.331,4.9354243,0.08,0.039330002,0.35942358,0.03523,0.3731,UAL
12.761,1.646,1,3.485,4.661,0.1673,16675072000,0.28461,12.761,5.65,-3.15,0.23485,1.2318449,0.142,0.22798,TS
15.862,15.345,1,0.955,4.276,0.4672,563885312,0.24417,15.862,13.134185,0,0.17138,2.8623476,0.0124,0.15538,CASS
116.721,4.446,1,1.627,61.372,0.2588,20756322304,0.12039,116.721,12.561395,-195.14,0.0678,1.406722,0.054250002,0.09495,LH
7.536,3.181,1,1.206,308.759,0.867,14226824192,0.047810003,7.536,19.747272,2.22,0.02935,1.5365548,0.044,0.26606,BAH
0.871,1.183,1,1.188,569.408,0,454983264,-0.08911,0.871,6.627119,0.06,-0.09832,0.61158764,-0.04729,-0.51824003,EGHT
0.669,0.136,1,0.628,202.268,0,18725304,-0.48785,0.669,-1.7804879,0,-1.1496,0.9460569,-0.08708999,-0.85144997,VVPR
15.02,0.83,1,1.185,70.603,0.6347,23488428032,0.18518,15.02,28.61905,3.97,0.07492,4.2642655,0.07867,0.116739996,CHD
17.847,10.94,1,2.358,40.799,0,4361261056,0.06948,17.847,8.181946,0,0.15272,2.5441961,0.02664,0.22743,VAL
1.883,1.434,1,1.312,156.974,0.36360002,1879060864,0.045500003,1.883,4.7058825,0.29,0.023670001,1.0662342,0.01047,0.06285,BGCP
44.914,4.858,1,0,0,0.4149,868956160,0.3472,44.914,12.761193,1.56,0.26705998,2.8601396,0.0104600005,0.12433,TMP
55.125,343.236,1,1.951,356.985,0.5189,147119980544,0.32022998,55.125,12.620343,3.31,0.19542,2.7796772,0.008669999,0.1019,MS
0.7,0.18,1,1.202,119.828,0,91368360,0.0028,0.7,-48.865,-0.98,-0.06414,0.37374058,0.00103,-0.10058,SNCR
32.276,5.157,1,3.075,40.785,0.0694,5598192640,0.15052,32.276,8.770642,0.75,0.11373,0.61061597,0.14387,0.31344,CMC
30.318,2.495,1,1.731,70.007,0.2557,3159160832,0.26417,30.318,21.702005,1.77,0.19283001,2.2179105,0.08139,0.23771,OTTR
14.309,3.064,1,3.163,124.408,1.8431,2581475584,0.23582001,14.309,67.1579,6.16,0.0896,2.5698366,0.01549,0.0208,DEI
60.541,2.436,1,2.158,70.537,0.0544,1665554432,0.062529996,60.541,7.0458446,-0.68,0.048260003,0.24499212,0.1172,0.43831003,VRTV
1.25,0.362,1,1.746,168.98,0,421169120,0.14847,1.25,8.588236,0,-0.06848,1.0832678,0.02814,-0.07373,TGB
39.886,0.92,1,2.847,61.618,0.1066,2256240640,0.09359,39.886,17.10625,1.67,0.05573,1.2888459,0.060500003,0.12564,MTRN
67.977,17.229,1,1.289,76.895,0.347,33381734400,0.10736,67.977,11.897578,1.03,0.0837,1.1074824,0.07281,0.25351,CMI
19.851,0.812,1,0.566,151.808,1.3264999,41687539712,0.22315,19.851,18.063242,10.61,0.111899994,1.7100476,0.04952,0.12073,BCE
3.827,1.549,1,7.346,4.178,0,1333568128,0.22542,3.827,31.267242,26.48,0.19709998,7.911158,0.15707,0.26938,NSSC
7.224,0.769,1,1.523,47.713,0.35529998,737405888,0.08914,7.224,10.73262,0.59,0.06283,0.8287322,0.09237,0.22847,MYE
35.632,3.789,1,2.53,10.02,0,1526736384,-0.14129,35.632,1996.0,0,-0.28444,2.3524444,-0.0173,-0.06495,CNNE
34.372,11.39,1,0,0,0.3523,1115507200,0.49633998,34.372,8.377104,0.82,0.35143003,2.2579792,0.01281,0.11476,SASR
25.589,15.98,1,5.154,17.952,0.2,64441450496,0.24414,25.589,19.241783,1.7,0.22817,7.9137235,0.047420003,0.09793,ATVI
60.753,6.219,1,0.416,288.344,0.1911,4604902400,0.49675,60.753,6.936455,0.33,0.21244,1.9538932,0.02602,0.07636,AL
61.606,10.762,1,2.337,30.032,0.045900002,5290601472,0.12667,61.606,12.297118,0.95,0.092209995,1.2864997,0.09219,0.18716998,AYI
17.698,0.602,1,2.168,16.622,0,4786622,-0.37478,17.698,-3.090909,0,-1.79161,0.16633065,-0.106429994,-0.97455,YCBD
25.143,2.862,1,0.883,162.887,0.7053,61761343488,0.03618,25.143,13.105779,-2.22,0.0249,0.5652074,0.04798,0.24317,TGT
1.96,2.172,1,0.894,179.487,0,196958592,-0.89523005,1.96,-6.5000005,0,-0.39765,0.44549882,-0.12768,-2.46438,UIHC
15.487,5.467,1,0,0,0.2043,183606848,0.43431,15.487,6.675214,0.84,0.31748,2.117433,0.01127,0.14733,CVCY
10.11,6.162,1,2.968,16.504,0,2506398976,0.057140004,10.11,25.640846,1.25,0.02935,2.0388565,0.04249,0.05052,YELP
19.541,21.066,1,2.346,225.925,0.2015,63782449152,0.38978,19.541,24.610378,3.84,0.33008,6.0015526,0.20146999,1.03768,KLAC
17.438,7.66,1,0,0,0.4031,451261888,0.35985002,17.438,8.072464,0.97,0.26729,1.7066039,0.00954,0.14766,CPF
61.976,2.531,1,1.304,88.285,0,13920699392,0.03316,61.976,18.253012,4.66,0.04256,0.84721136,0.012510001,-0.01837,SWK
22.05,4.299,1,0,0,0.1965,269008896,0.37765998,22.05,5.7441077,0.7,0.29174,1.7897892,0.01296,0.12985,CIVB
5.583,4.372,1,1.196,199.875,0.3642,93387251712,0.098050006,5.583,20.676846,1.94,0.07557,1.8561257,0.10935,0.63275003,TJX
27.522,2.172,1,3.476,35.88,0,4081393664,0.1522,27.522,15.790507,1.25,0.12251,2.5126085,0.08859,0.18832001,FOXF
21.817,1.533,1,0.841,114.281,0.9728,7370561536,0.19168,21.817,17.358492,-1.48,0.12696,2.2043788,0.03095,0.09835,OGE
29.212,0.32,1,0.406,91.263,1.7225,2346894848,0.52028,29.212,17.792763,0.67,0.31945,8.105962,0.03529,0.06584,NHI
103.85,92.233,1,2.515,7.172,0,25962054,-0.21014999,103.85,3.147059,0,-0.115959994,0.03430994,-0.047849998,-0.07992,FENG
24.511,0.169,1,0.46,72.138,0.5229,17188491264,0.19143999,24.511,13.941964,-1.3,0.26302,1.581278,0.04168,0.18895,PBA
2.649,0.156,1,1.213,170.868,0.5854,4804346880,0.08008,2.649,15.38806,0.26,0.042579997,0.5323671,0.05256,0.18404,ENLC
27.288,3.765,1,1.674,34.26,0.041100003,5953241088,0.59016997,27.288,5.519337,0.69,0.40591,2.0650089,0.20549,0.42844,MTDR
9.131,0.295,1,6.467,28.229,0.8728,1423320704,0.5849,9.131,15.357142,4.57,0.46168998,5.1354904,0.10722999,0.22387,KRP
49.768,10.272,1,1.682,31.294,0,2673239808,0.085039996,49.768,11.195532,-1.39,0.06376,0.5146158,0.10159001,0.21465999,HUBG
0.95,1.292,1,1.465,25.563,0,861477056,-0.12701,0.95,28.424242,-2.19,-0.13089,1.8072932,-0.13303,-0.62941,ARLO
37.659,12.383,1,0,0,0.1997,185354624,0.39827,37.659,7.5818877,0,0.29849002,1.8956873,0.01138,0.16087,CHMG
18.217,2.866,1,0,0,0.4271,166929216,0.36298,18.217,9.265432,7.4,0.29041,2.2276237,0.01138,0.105909996,LCNB
5.739,7.163,1,3.882,68.483,0,5743675392,-0.62478,5.739,-18.272728,0,-0.62931,6.6183195,-0.27512,-0.91565,NTRA
46.125,1.045,1,0.618,181.154,0.8364,43721199616,0.19273001,46.125,15.1121,3.1,0.1008,2.2150998,0.02579,0.08282,AEP
13.938,4.558,1,2.098,76.464,0,723255680,0.06435,13.938,21.433155,1.56,0.054250002,1.6656165,0.03641,0.09408,CHUY
25.351,7.551,1,2.06,53.834,0,3231828224,-0.01051,25.351,28.791166,3.54,-0.01385,2.549267,-0.0038100001,-0.01584,OMCL
8.92,0.12,1,0.677,87.152,0.70269996,2797570560,0.27016002,8.92,74.22221,-13.66,0.29326,4.824171,0.02416,0.08297,SITC
54.013,1.036,1,0.343,8.371,2.0225,1090087168,0.04259,54.013,13.967619,2.11,0.03232,1.3353757,0.01092,0.0317,SAFT
49.912,17.127,1,1.096,157.386,0.0417,52768952320,0.074889995,49.912,5.831029,0.35,0.05842,0.32828557,0.02902,0.13088,GM
23.969,14.077,1,1.196,0.731,0,15808954368,0.37557998,23.969,14.876137,2.55,0.34486,6.7174954,0.09804,0.26975,CHKP
17.174,18.664,1,0,0,0.3415,1064925120,0.46853,17.174,6.8837214,0.9,0.32435,1.7563891,0.010249999,0.09594,HOPE
3.081,2.399,1,0,0,0,74476232,0.1758,3.081,5.578947,0,0.10885,0.4539379,0.0031299999,0.06963,FRBK
10.688,6.177,1,1.917,635.407,0,536332544,-0.040760003,10.688,11.738462,0.33,-0.10852,0.1172286,-0.02762,-0.73239,TSE
39.561,26.652,1,0,0,0.4094,231756432,0.3,39.561,7.934236,0,0.22381,1.8299112,0.01089,0.12591,NRIM
3.902,0.088,1,1.121,68.266,0,83975960,-0.02822,3.902,9.0,0.68,-0.027780002,0.11463278,-0.037720002,-0.15122,ORN
49.049,1.423,1,0.707,118.278,0.5758,28998062080,0.35724998,49.049,29.097656,3.75,0.21399,7.458349,0.03216,0.09784,AWK
51.633,0.558,1,0.876,184.031,0.6504,23521159168,0.099350005,51.633,17.083834,2.47,0.061529998,1.2762431,0.027609998,0.11623,DTE
29.136,8.008,1,1.665,49.617,0.3433,38820683776,0.12001,29.136,295.2222,0,0.11756,1.1863425,0.054629996,0.124110006,CRH
18.922,1.759,1,1.469,405.398,0,221165440,-0.084130004,18.922,-1.3832116,0.04,-0.07776,0.04239166,-0.07117,-0.52974,BIG
7.631,0.151,1,1.726,58.923,0.64519995,771654080,0.02626,7.631,10.054264,0.84,0.0076099997,0.3107749,0.03043,0.04123,REVG
38.36,9.669,1,3.616,32.492,0.188,1400975360,0.15427,38.36,19.138346,0.81,0.10614,1.8758332,0.10394,0.20357001,LNN
45.361,215.143,1,0,0,0.4589,35234836480,0.26209,45.361,8.586539,1.41,0.16573,2.1035724,0.00617,0.066810004,BK
53.04,3.876,1,2.726,23.423,0.59,14283202560,0.11011,53.04,24.937414,5.81,0.08189,1.956224,0.13814999,0.3186,WSO
9.764,2.812,1,1.936,145.622,0.3125,10053079040,0.17377001,9.764,10.204705,0.77,0.13510999,1.5080448,0.1011,0.37542,TPR
168.642,186.963,1,2.33,27.622,0.2861,64176205824,0.2178,168.642,16.381031,68.43,0.23165001,0.6549511,0.07904,0.20156999,NTES
14.331,1.736,1,1.702,16.207,0,1407299072,-0.25926,14.331,-15.361446,-0.27,-0.32042998,1.3381107,-0.20036,-0.61799,IRBT
35.331,23.668,1,1.983,15.45,0.2616,478032640,0.07131,35.331,11.971015,1.89,0.067930005,0.1635438,0.03727,0.093219995,FANH
51.671,39.938,1,1.138,126.881,0.16149999,29285052416,0.50924,51.671,8.260745,1.21,0.37919,2.6913934,0.03431,0.29739,DFS
20.387,1.008,1,2.58,22.742,0,4788066816,0.093310006,20.387,25.943924,2.58,0.07218,4.0814424,0.04129,0.076,MMSI
8.587,0.578,1,1.802,97.129,0,1734393728,0.024230001,8.587,32.88,1.26,0.01506,1.2044785,0.02098,0.05,ROAD
6.692,6.924,1,6.599,0,0,8858706,-0.52226,6.692,-2.949367,0,-0.76688004,0.747517,-0.16804,-0.47487998,GHSI
26.24,4.846,1,0,0,0.41849998,2327537664,0.36937,26.24,9.827957,2.27,0.2764,2.715587,0.0091,0.07519,SFNC
43.63,1.188,1,1.593,28.442,0.121400006,8851819520,0.11828,43.63,12.934118,3.24,0.092180006,1.2228762,0.04946,0.0979,KNX
4.964,0.812,1,1.493,113.23,0.377,5973401088,0.10578,4.964,10.321918,3.39,0.07788,0.95331895,0.07126,0.26442,LEVI
6.709815,0.629,1,1.004,149.78,0.6824,49973043200,0.19022,6.709815,16.021227,0,0.35999,2.3072646,0.027460001,0.101610005,NGG
99.612,16.43,1,1.078,106.957,0.2242,69604573184,0.17316,99.612,18.670061,10.53,0.13376,1.9016604,0.09177,0.34677,NOC
4.673,4.643,1,5.058,16.301,0,14498932,-10.70645,4.673,-30.166666,0,0,10.133543,-0.29404,-0.92541003,POAI
5.237,0.831,1,0.685,84.203,0,1848366336,0.21476999,5.237,10.690909,0.98,0.0679,1.4395791,0.08005,0.08495,LAUR
30.206,1.891,1,2.88,46.216,0.23200001,4403592704,0.15100999,30.206,32.15059,1.51,0.10479999,4.654808,0.06324,0.10735,BCPC
5.351,0.939,1,2.585,301.185,0.4619,2367073536,0.13635,5.351,8.5792675,1.55,0.088199995,0.9038689,0.13808,0.95569,KTB
16.552,13.874,1,0,0,0,1011651776,0.07558,16.552,8.836364,0.83,0.042090002,0.691247,0.01268,0.06679,GDOT
0.756,2.904,1,1.694,254.13,0,1561905024,-0.23228,0.756,51.727272,0,-0.47809,3.8472178,-0.087799996,-1.32698,ZUO
48.833,21.062,1,1.087,152.057,0,1719166848,0.04201,48.833,11.549253,-2.34,0.01119,0.58048505,0.01081,0.01466,SKYW
197.72,10.876,1,1.304,164.53,0.041100003,7481781248,0.06407,197.72,7.587661,2.4,0.03997,0.26292178,0.07995,0.22017,LAD
6.157,1.099,1,0.816,2.082,0,627171840,-0.36173,6.157,81.0,0.08,-0.28355,1.4356521,-0.11568,-0.21450001,SCWX
87.545,1.102,1,0.355,102.54,1.1833,15741556736,0.32381,87.545,40.989616,4.75,0.29557,9.522677,0.02671,0.086,ESS
19.513,3.537,1,2.842,117.471,0,6351453184,0.20998,19.513,24.323307,1.49,-0.0038100001,3.980797,0.091129996,-0.00746,MSA
15.617,5.645,1,2.529,53.796,0,10662916096,0.23409,15.617,20.242424,-5.51,0.25269,5.331386,0.04696,0.14861,QGEN
5.23,4.692,1,1.753,116.323,0,22296118,-59.27065,5.23,-1.0237154,0,0,15.472671,-0.33108002,-1.37239,VBIV
66.758,2.861,1,11.86,176.259,0,786858240,0.12589,66.758,12.445759,10.8,0.03444,1.2762129,0.041539997,0.055999998,WRLD
2.855,0.008,1,1.747,122.642,0,807358976,0.03751,2.855,43.6875,2.58,-0.00875,0.8791226,0.025880001,-0.02681,STKL
55.553,3.784,1,0.792,171.057,0,157101588480,0.17111999,55.553,14.895335,0.34,0.048270002,1.9865404,0.0402,0.055760004,TMUS
6.205,12.766,1,0.702,101.86,0,109584552,-0.008669999,6.205,4.5,0,-0.16099001,0.16097076,-0.00184,-0.50216997,HRTG
19.317,14.396,1,12.704,41.261,0,10865656832,-0.08355,19.317,28.814816,-2.08,-0.07351,5.7459846,-0.01368,-0.028959999,Z
18.589,0.498,1,1.99,83.315,0.41990003,7170617344,0.42512,18.589,39.74436,4.05,0.64057,12.124552,0.033689998,0.16885,FR
81.53,10.121,1,0.726,45.425,0.5323,183740858368,0.21330999,81.53,24.98602,2.62,0.13462,5.510132,0.05452,0.10786,LIN
5.938,0.552,1,0.786,90.495,0,141599136,-0.26353002,5.938,-9.326923,-0.35,-0.29797,0.63325286,-0.08871,-0.32326,AAOI
30.097,8.771,1,4.705,8.507,0,4228382720,0.18202999,30.097,12.2250395,12.47,0.09312,2.2282593,0.10311,0.10847,CRUS
105.627,3.436,1,1.183,53.908,0,19181076480,0.11733,105.627,16.11287,1.36,0.06523,2.4533877,0.03329,0.06099,ICLR
12.132,0.877,1,1.391,280.38,0,1473816320,0.01317,12.132,9.079812,0,-0.0041,0.1463372,0.01505,-0.04413,OMI
3.505,1.808,1,1.772,69.678,0,957787776,0.24118,3.505,4.866667,0.45,0.13582,0.419435,0.18348,0.56176,GSM
2.73,2.523,1,10.076,2.031,0,1377417472,-0.70274,2.73,-22.928572,0,-0.65904,9.382058,-0.13453001,-0.23077999,AUPH
10.369,0.547,1,1.182,22.855,0.29700002,280111264,-0.05262,10.369,62.32,-7.74,0.10154,1.5177904,-0.01717,0.09245,LMNR
0.9525,1.023,1,6.414,1.453,0,370318656,-22.4902,0.9525,-2.2643678,-0.1,0,82.43959,-0.36028,-0.76681,DBVT
24.221,8.032,1,2.513,0.807,0.060300004,13717354496,0.71141,24.221,20.787498,2.09,0.53056,3.493977,0.08485,0.19573,BAM
12.792,0.963,1,1.133,24.276,0,1010967680,0.03292,12.792,-251.50002,-10.43,-0.02079,3.6810246,0.00598,-0.00887,SHEN
24.922,7.609,1,1.752,109.415,0,10600094720,0.109110005,24.922,28.087019,1.81,0.084189996,3.3513222,0.06803,0.21284,FIVE
2.4821,0.581,1,1.051,56.008,1.0732,215839883264,0.25468,2.4821,13.911202,1.82,0.13454,4.1331215,0.07001,0.123500004,NVS
15.769,1.534,1,0.867,66.108,0.6076,22692005888,0.08627,15.769,8.248826,1.45,0.034590002,0.76651824,0.02854,0.04995,HPE
1.623,1.375,1,4.796,12.885,0,12073670,-1.16357,1.623,-14.0,0,-1.13219,0.6210416,-0.31565002,-0.60221,MRIN
8.042,0.755,1,1.603,50.547,0.186,2435609856,0.11748,8.042,6.434066,0.08,0.09661999,0.83126074,0.07194,0.17424,PTEN
0.898,0.176,1,3.635,4.658,0,60658496,0.025880001,0.898,5.2999997,0,0.0194,0.37295485,0.02252,0.0313,JOB
41.947,12.714,1,2.09,122.008,0.3093,16129060864,0.30958998,41.947,25.665245,2.33,0.22297001,8.032609,0.121879995,0.31718,FDS
1053.814,401.404,1,3.784,8.977,0.15560001,2700954112,0.08505,1053.814,8.2942095,0,0.06221,0.027312519,0.07606,0.12007,IBA
13.134,0.681,1,3.11,88.415,1.1303,2317058048,0.55272996,13.134,24.394495,0,0.43122002,10.12926,0.03767,0.0937,FCPT
7.081,12.977,1,3.445,135.774,0,24915970048,0.21402,7.081,24.602165,1.71,0.18826,9.525993,0.12397,0.75693,ENPH
2.59,1.185,1,2.383,577.969,0,220105456,0.0024899999,2.59,5.971962,-2.25,-0.15311,1.2799507,0.00043000001,-0.26011,FLL
89.298,7.972,1,0.96,87.623,0.3416,8823024640,0.07026,89.298,13.372429,2.06,0.05272,0.8189182,0.0442,0.17792,HII
48.115,33.867,1,0,0,0.16319999,4097527296,0.49994,48.115,4.4075384,-0.36,0.39023998,1.6666777,0.014579999,0.18218,WAL
3.986,0.231,1,2.195,84.678,0,96785840,-0.045100003,3.986,-15.142857,-0.98,-0.06624,0.19444317,-0.02454,-0.1242,NNBR
30.09,29.834,1,0,0,1.1831,47682756608,0.47632,30.09,8.192307,1.34,0.34579,1.2189882,0.013730001,0.123959996,BSBR
139.94,72.4,1,3.168,0.969,0,1294320512,0.33896,139.94,6.161049,0.09,0.29456,0.41642752,0.056739997,0.10027,NOAH
61.808,0.584,1,2.212,98.277,2.04,17468495872,0.19674999,61.808,45.718643,17.93,0.069520004,5.750377,0.02389,0.03182,SUI
24.013,6.166,1,2.168,9.703,0,2973584896,0.31891,24.013,6.0263925,-0.16,0.29801,0.5258794,0.20981,0.63439,BTU
54.167,25.277,1,3.778,24.807,0.033,3077710848,0.11594,54.167,10.75242,-0.4,0.0857,0.40467688,0.17041,0.34366,BCC
34.07,10.59,1,2.046,94.456,0,9754694656,0.24698,34.07,1.6032028,0.79,0.15738,1.6632922,0.05111,0.14791,UHAL
7.513,0.368,1,1.621,238.961,0.1741,7988711424,0.123009995,7.513,8.444805,0.51,0.064569995,0.82930666,0.07006,0.29195,GPK
7.94,33.75,1,0,0,0.39360002,44442750976,0.52952,7.94,6.9626164,0,0.28394,1.8180712,0.0106,0.15039,BBVA
33.892,41.932,1,5.143,110.651,0,4132153088,-0.16361,33.892,3.0310946,0.44,-0.25778,0.23136356,-0.0051499996,-0.4294,LNC
8.454,1.598,1,1.165,247.968,0,9348057088,0.02429,8.454,8.5529,0.15,-0.01617,0.62204266,0.00713,-0.036429998,VST
8.422,0.174,1,0.703,270.806,0,8205914112,0.03986,8.422,14.610048,2.45,0.02644,0.41991442,0.07786,0.55885,BJ
33.509,35.894,1,0.69,33.066,0.08930001,3229887232,0.2787,33.509,6.0584793,0.24,0.19771999,1.6566532,0.00455,0.098950006,AEL
31.671,5.434,1,2.473,61.593,0.2052,1853505792,0.57706,31.671,4.044039,0,0.54605,1.7647175,0.15342,0.42129,INSW
36.637,0.508,1,1.167,41.631,0.1839,18312527872,0.08758,36.637,18.48117,2.18,0.06347,1.2581607,0.1075,0.26203,JBHT
12.443,8.266,1,1.158,575.137,0,9833216000,0.048210002,12.443,19.529638,0.83,0.02772,1.1048173,0.03849,0.32511002,BURL
6.849,19.814,1,3.186,507.988,0,3561810688,0.44312,6.849,44.29,0,0.19054002,0.12540263,0.00842,0.10897,CS
16.45,0.48,1,1.674,62.522,0,360447104,0.06356,16.45,8.41017,0.94,0.03235,1.0759294,0.03034,0.046680003,CPSI
40.114,3.386,1,1.581,132.024,0.2624,3495784960,0.11722,40.114,12.285464,1.21,0.07764,0.61353236,0.07238,0.24721001,GEF
